"Term","Campus","CRN","Course","Section","Cr Hrs","Course Title","Course Additional Information","Instructional Method","Instructor","Room","Session","Days","Time","Actual Enrolled","Max Enrolled","CCE Reserved","FYS Reserved","Un- reserved Available","Cross List Enrolled","Syllabus_Link"
202030,Guilford,30516,ENGL 151,001,4,"HP:Fairies,Rbls,Carbs & Witchs",Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL102.,,"McAlister, Caroline", ,Twelve Week Course,MWF,8:30am - 9:45am,19,21,,2/1,2,,
202030,Guilford,30517,ENGL 151,002,4,"HP:Fairies,Rbls,Carbs & Witchs",Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL102.,,"McAlister, Caroline", ,Twelve Week Course,MWF,11:30am - 12:45pm,18,21,,1/1,3,,
202030,Guilford,30518,ENGL 151,003,4,HP:Lit and Hist of Key West,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL102.,,"Malboeuf, Jennie", ,Twelve Week Course,MW,6:00pm - 8:00pm,21,21,,2/1,0,,
202030,Guilford,30519,ENGL 151,004,4,HP:Lit and Hist of Key West,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL102.,,"Malboeuf, Jennie", ,Twelve Week Course,TR,6:00pm - 8:00pm,21,21,,1/1,0,,
202030,Guilford,30312,ENGL 200,001,4,Intro to Literary Studies,Prerequiste: ENGL 102 and Historical Perspectives.,,"Liendo, Elizabeth",DUKE 213,Twelve Week Course,TR,1:00pm - 3:00pm,15,20,0/0,0/0,5,,
202030,Guilford,30313,ENGL 207,001,4,Introduction to Fiction,Prerequiste: ENGL 102.,,"Mulhauser, Travis",DUKE 203,Twelve Week Course,TR,10:45am - 12:45pm,20,20,0/0,0/0,0,,
202030,Guilford,30556,ENGL 208,001,4,Creative Nonfiction,Prerequiste: ENGL 102.,,"Fellers, Tracie", ,3 Week Session,MTWRF,9:00am - 12:00pm,16,16,0/0,0/0,0,,
202030,Guilford,30559,ENGL 215,001,4,Play Analysis,Prerequiste: ENGL 102 and Historical Perspectives. Play Analysis will meet online synchronously. Students will be required to have their Zoom cameras on for discussions.,,"Tourek, Michael", ,Twelve Week Course,TR,1:00pm - 3:00pm,6,20,0/0,0/0,14,13,
202030,Guilford,30557,ENGL 230,001,4,African American Literature,Prerequisite: ENGL 102.,,"Fellers, Tracie",BAUM 201,Twelve Week Course,TR,6:00pm - 8:00pm,16,20,0/0,0/0,4,,
202030,Guilford,30682,ENGL 250,002,4,Discover Disney,,,"Peterfeso, Jill",DANA 215,3 Week Session,MTWRF,9:00am - 12:00pm,14,25,0/0,0/0,11,19,
202030,Guilford,30315,ENGL 282,001,4,Journalism,Required Guilfordian meetings Monday 7:30 pm  - 8 pm,,"Fellers, Tracie",KING 203,Twelve Week Course,MW,10:00am - 12:00pm,16,18,0/0,0/0,2,,
202030,Guilford,30316,ENGL 285,001,1,Guilfordian Practicum,"Meets MONDAYS only. Focus on editing, layout, graphic design, video, photography, Web or writing (Pre-req: Instructor permission).",,"Fellers, Tracie", ,Twelve Week Course,MWF,6:00pm - 8:00pm,2,10,0/0,0/0,8,,
202030,Guilford,30317,ENGL 285,002,2,Guilfordian Practicum,"Meets MONDAYS only. Focus on editing, layout, graphic design design, video, photography, Web or writing (Pre-req: :Instructor permission).",,"Fellers, Tracie", ,Twelve Week Course,MWF,6:00pm - 8:00pm,3,12,0/0,0/0,9,,
202030,Guilford,30318,ENGL 285,003,4,Guilfordian Practicum,"Meets MONDAYS only. Focus on editing, layout, graphic design, video, photography, Web or writing (Pre-req: Instructor permission).",,"Fellers, Tracie", ,Twelve Week Course,MWF,6:00pm - 8:00pm,1,12,0/0,0/0,11,,
202030,Guilford,30311,ENGL 287,001,4,Cult Movies,"Prerequisite: ENGL 102 Mostly online, daily zoom short classes plus heavy screen (watching 10 movies in 16 days); *violent/horror content"".",,"Hayton, Heather",DUKE M-L,3 Week Session,MTWRF,2:00pm - 5:00pm,20,20,0/0,0/0,0,,
202030,Guilford,30320,ENGL 372,001,4,Modern Poetry,Prerequiste: ENGL 102 and Historical Perspectives.,,"Malboeuf, Jennie", ,Twelve Week Course,MW,2:45pm - 4:45pm,13,20,0/0,0/0,7,,
202030,Guilford,30321,ENGL 400,001,4,Angels & Devils,"Pre-reqs: HP and ENG 200 and at least 20 credits in the major (at least 12 credits completed at Guilford, including one 300-level course) Mostly online, weekly zoom classes and individual research projects completed online; *heavy reading"".",,"Hayton, Heather",DUKE 203,Twelve Week Course,TR,1:00pm - 3:00pm,11,18,0/0,0/0,7,,
202030,Guilford,30065,ENVS 101,001,4,Intro to Environmental Studies,,,"Boyd, Frank",KING 123,Twelve Week Course,TR,1:00pm - 3:00pm,24,25,,3/1,1,,
202030,Guilford,30302,ENVS 350,001,4,"Food Justice,Community&Equity",,,"Tursunova, Zulfiya", ,Twelve Week Course,TR,1:00pm - 3:00pm,3,13,0/0,0/0,10,16,
202030,Guilford,30125,FREN 101,001,4,Communicating in French I,"Prerequisite: No previous experience in French, exam. placement or instructor permission. Corequisite: Associated lab. Synchronous class meetings, asynchronous  assignments and possibly several  in-person class meetings (not weekly).",,"Starmer, Janet",DUKE 203,Twelve Week Course,MWF,10:00am - 11:15am,27,25,,1/1,0,,
202030,Guilford,30126,FREN 101,002,0,Lab,,,"Starmer, Janet", ,Twelve Week Course,T,11:45am - 12:45pm,20,20,0/0,0/0,0,,
202030,Guilford,30127,FREN 101,003,0,Lab,,,"Starmer, Janet", ,Twelve Week Course,T,1:00pm - 2:00pm,7,7,0/0,0/0,0,,
202030,Guilford,30128,FREN 203,001,4,Intermediate French I,"Prerequisite: FREN 102, exam placement, or instructor permission. Online, mostly synchronous with some asynchronous elements. Optional, in-person meetings as public health conditions allow.",,"Bobroff, Maria", ,Twelve Week Course,MWF,8:30am - 9:45am,12,24,0/0,0/0,12,,
202030,Guilford,30129,FREN 220,001,4,Intro Literary/Cultural Analys,"Prerequiste: FREN 204 or placement. Online, mostly  synchronous with some asynchronous elements. synchronous with some asynchronous elements. Optional, in-person meetings as public health  conditions allow.",,"Bobroff, Maria", ,Twelve Week Course,MWF,11:30am - 12:45pm,7,24,0/0,0/0,17,,
202030,Guilford,30777,FREN 350,001,4,The Myth of Paris,,,"Bobroff, Maria", ,Twelve Week Course,TBA,TBA,5,5,0/0,0/0,0,,
202030,Guilford,30532,GEOL 121,001,4,Geology and the Environment,"Hybrid: Class will be a combination of in-person -- as safety permits. -- and synchronous and asynchronous online sessions. Most labs will be in-person, and most online sessions will be synchronous.",,"McCauley, Marlene   Peterson, Holly",DUKE M-L,Twelve Week Course,TR,10:45am - 12:45pm,21,21,,7/1,0,,
202030,Guilford,30533,GEOL 121,002,0,Lab,,,"Peterson, Holly",FRNK 205   FRNK 206,Twelve Week Course,M   M,2:30pm - 5:30pm   2:30pm - 5:30pm,21,21,,7/1,0,,
202030,Guilford,30666,GEOL 242,003,4,Visionary Science & Fiction,Corequisite: Associated lab. Hybrid: In-person classes will be primarily held outside; online components of course will be mostly synchronous.,,"Peterson, Holly",FRNK 205,3 Week Session,MTWRF,9:00am - 12:00pm,16,13,0/0,0/0,0,,
202030,Guilford,30667,GEOL 242,004,0,Lab,,,"Peterson, Holly",FRNK 205,3 Week Session,MTWRF,2:00pm - 5:00pm,16,13,0/0,0/0,0,,
202030,Guilford,30072,GEOL 415,001,4,Paleontology,Prerequiste: GEOL 122 and another course in geology and/ or biology and/or chemistry; Historical Perspectives or instructor permission.,,"Dobson, David", ,Twelve Week Course,MWF,8:30am - 9:45am,7,15,0/0,0/0,8,,
202030,Guilford,30077,GEOL 415,002,0,Lab,,,"Dobson, David",FRNK 205,Twelve Week Course,W,2:30pm - 5:30pm,7,15,0/0,0/0,8,,
202030,Guilford,30135,GERM 201,001,4,Intermediate German I,Prerequiste: GERM 102 or placement.,,"Limburg, David",BINF ORANGERIE,Twelve Week Course,MWF,2:30pm - 3:45pm,7,25,0/0,0/0,18,,
202030,Guilford,30136,GERM 310,001,4,Contemporary German Culture,Prerequisite: GERM 202 or placement. This course will meet in the Orangerie on Tuesdays with the exception of Oct. 13.  Thursday classes with meet in Duke 211.,,"Limburg, David",DUKE 211,Twelve Week Course,TR,10:45am - 12:45pm,4,20,0/0,0/0,16,,
202030,Guilford,30550,GST 110,001,2,Quantitative Literacy,"This course will use both in-person or synchronous online as student interest and safe circumstances permit. In the case of in-person teaching, students will alternate sessions and work asynchronously between those sessions.",,"Saulters, Andrew",FRNK 102,Twelve Week Course,TR,8:30am - 10:30am,7,20,0/0,0/0,13,,
202030,Guilford,30690,GST 150,001,0,Junior Seminar,Enrollment limited to Early College Juniors at Guilford.,,"Winterich, Julie",FRNK 101,Twelve Week Course,W,12:05pm - 1:59pm,46,50,0/0,0/0,4,,
202030,Guilford,30691,GST 150,002,0,Junior Seminar,Enrollment limited to Early College Juniors at Guilford.,,"Winterich, Julie",FRNK 101,Twelve Week Course,W,1:00pm - 2:30pm,46,50,0/0,0/0,4,,
202030,Guilford,30033,HIST 101,001,4,The Medieval Web,Hybrid: in-person with flexible asynchronous options.,,"Kircher, Timothy",FOUN E GALLERY,Twelve Week Course,TR,1:00pm - 3:00pm,25,25,,1/1,0,,
202030,Guilford,30034,HIST 101,002,4,HP: The Medieval Web,Enrollment limited to students needing Hist Persp credit.  Prerequisite: ENGL 102. Hybrid: in-person with flexible asynchronous options.,,"Kircher, Timothy",FOUN E GALLERY,Twelve Week Course,TR,8:30am - 10:30am,21,21,,1/1,0,,
202030,Guilford,30035,HIST 103,001,4,From Pre-Col Times to 1877,Online: synchronous and asynchronous combo,,"Thuesen, Sarah", ,Twelve Week Course,TR,10:45am - 12:45pm,26,25,,6/1,0,,
202030,Guilford,30036,HIST 164,001,4,HP:Asia Pacfc in Modern Times,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL 102. Online synchronous: this class will be a blend of synchronous and asynchronous distance learning. Synchronous meetings will be recorded (with permission).,,"Chen, Zhihong", ,Twelve Week Course,MW,10:00am - 12:00pm,21,21,,1/1,0,,
202030,Guilford,30037,HIST 218,001,4,HP:Legacies of Hist-CA Indians,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL 102.,,"Akins, Damon", ,Twelve Week Course,TR,10:45am - 12:45pm,20,21,0/0,0/0,1,,
202030,Guilford,30222,HIST 223,001,4,Gender & Power in US History,Online: synchronous and asynchronous combo.,,"Thuesen, Sarah", ,3 Week Session,MTWRF,9:00am - 12:00pm,27,25,0/0,0/0,0,,
202030,Guilford,30038,HIST 237,001,4,HP:Eur in Revolution:1789-1914,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL 102. Online: synchronous and asynchronous combo.,,"Slaby, Philip", ,Twelve Week Course,MWF,10:00am - 11:15am,21,21,0/0,0/0,0,,
202030,Guilford,30039,HIST 250,002,4, Politics & Ident.:Asian Amer.,"Hybrid: A blend of some face to face/online meetings if safe) and asynchronous learning. Some opportunities to engage with local Asian American communities in Greensboro/High Point. However, it is also possible to finish this course without having to live in Greensboro. In this case, you'll do some work in regards to Asian American communities in your area.",,"Chen, Zhihong   Young, Andrew",FOUN W. GALLERY,Twelve Week Course,MW,2:45pm - 4:45pm,17,25,0/0,0/0,8,22,
202030,Guilford,30040,HIST 255,001,4,The Second World War,Online: synchronous and asynchronous combo.,,"Slaby, Philip", ,Twelve Week Course,MW,2:45pm - 4:45pm,24,25,0/0,0/0,1,,
202030,Guilford,30520,HIST 266,001,4,Modern China in Film,This class will be a blend of synchronous and asynchronous learning. Synchronous meetings will be recorded.,,"Chen, Zhihong", ,3 Week Session,MTWRF,2:00pm - 5:00pm,24,25,0/0,0/0,1,,
202030,Guilford,30041,HIST 310,001,4,Epidemics in Global History,Prerequiste: Historical Perspectives. Online: synchronous and asynchronous combo.,,"Thuesen, Sarah", ,Twelve Week Course,TR,1:00pm - 3:00pm,13,25,0/0,0/0,12,20,
202030,Guilford,30577,HIST 335,001,4,Ancient Greece Homer-Socrates,Hybrid: in-person with flexible asynchronous options.,,"Kircher, Timothy",FOUN E GALLERY,3 Week Session,MTWRF,2:00pm - 5:00pm,6,7,0/0,0/0,1,24,
202030,Guilford,30224,HIST 401,001,4,Methods & Pract. in History,Enrollment limited to junior or senior history majors and minors. Prerequiste: Historical Perspectives and HIST 310. Online: synchronous and asynchronous combo.,,"Slaby, Philip", ,3 Week Session,MTWRF,9:00am - 12:00pm,7,18,0/0,0/0,11,,
202030,Guilford,30141,HON 100,001,1,First Year Seminar,"Enrollment limited to Honors Program freshmen. Some in person if safe; scheduled zoom classes; individual projects; COUNTS FOR RS1, required for Honors first-years.",,"Hayton, Heather",DUKE M-L,Twelve Week Course,T,4:30pm - 5:30pm,17,20,0/0,0/0,3,,
202030,Guilford,30142,HON 100,002,1,First Year Seminar,"Enrollment limited to Honors Program freshmen. Some in person if safe; scheduled zoom classes; individual projects; counts for RS1, required for Honors first-years.",,"Hayton, Heather",DUKE M-L,Twelve Week Course,T,4:30pm - 5:30pm,18,20,0/0,0/0,2,,
202030,Guilford,30143,HON 400,001,1,Senior Year Seminar,Enrollment limited to Honors Program Seniors. Some in person if safe; scheduled zoom classes and meetings; required for Honors seniors.,,"Hayton, Heather",DUKE M-L,Twelve Week Course,R,4:30pm - 5:30pm,21,30,0/0,0/0,9,,
202030,Guilford,30005,IDS 402,001,4,Business Ethics,"Enrollment limited to students with  minimum 66 semester credits earned. Prerequisite: Historical Perspectives. Hybrid Course. Class will be a blend of in-person (as circumstances permit), synchronous and asynchronous online sessions.",,"Kane, Betty",FRNK 101,Twelve Week Course,TR,6:00pm - 8:00pm,16,16,0/0,0/0,0,16,
202030,Guilford,30020,IDS 402,002,4,Business Ethics,"Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives Hybrid course. Class will be a blend of in-person (as circumstances permit), synchronous and asynchronous online sessions.",,"Kane, Betty",FRNK 101,Twelve Week Course,TR,1:00pm - 3:00pm,21,20,0/0,0/0,0,21,
202030,Guilford,30308,IDS 450,001,4,LGBTQ in London,Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives. Co-taught by Lawrence Eisenberg  (pre-req: instructor permission).,,"Eisenberg, Lawrence", ,3 Week Session,TBA,TBA,16,18,0/0,0/0,2,23,
202030,Guilford,30327,IDS 450,002,4,Global Power & Wealth,Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives.,,"Gilmore, Kenneth",DUKE 211,Twelve Week Course,TR,1:00pm - 3:00pm,12,18,0/0,0/0,6,12,
202030,Guilford,30329,IDS 450,003,4,Violence and Politics,Enrollment limited to students with minimum 66 credits earned. Prerequisite: Historical Perspectives. Will have in-person sessions if safe; will allow asynchronous work to anyone who needs that instead of meeting at the same time as the rest of us.,,"Rosales, Maria",DUKE 213,Twelve Week Course,MWF,11:30am - 12:45pm,12,25,0/0,0/0,13,21,
202030,Guilford,30431,IDS 450,004,4,Feminist Theory & Methdology,Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives,,"McLeod, Lisa",KING B27,Twelve Week Course,MW,2:45pm - 4:45pm,11,18,0/0,0/0,7,14,
202030,Guilford,30575,IDS 450,006,4,"Food Justice,Community&Equity",Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives Course Fee: $60..,,"Tursunova, Zulfiya", ,Twelve Week Course,TR,1:00pm - 3:00pm,11,13,0/0,0/0,2,16,
202030,Guilford,30652,IDS 450,008,4,Epidemics in Global History,Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives. Online: synchronous and asynchronous combo.,,"Thuesen, Sarah", ,Twelve Week Course,TR,1:00pm - 3:00pm,7,8,0/0,0/0,1,20,
202030,Guilford,30225,IDS 452,001,4,Ancient Greece Homer-Socrates,Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives. Hybrid: in-person with flexible asynchronous options.,,"Kircher, Timothy",FOUN E GALLERY,3 Week Session,MTWRF,2:00pm - 5:00pm,18,18,0/0,0/0,0,24,
202030,Guilford,30137,JAPN 101,001,4,Communicating in Japanese I,Mostly online synchronous (Zoom) sessions.,,"Hirakawa, Hiroko", ,Twelve Week Course,MWF,2:30pm - 3:45pm,24,30,,1/1,6,,
202030,Guilford,30138,JAPN 101,002,0,Lab,Mostly online synchronous (Zoom) sessions,,"Hirakawa, Hiroko", ,Twelve Week Course,R,4:30pm - 5:30pm,24,30,,1/1,6,,
202030,Guilford,30139,JAPN 201,001,4,Intermediate Japanese I,Mostly online synchronous (Zoom) sessions.,,"Hirakawa, Hiroko", ,Twelve Week Course,MWF,11:30am - 12:45pm,6,20,0/0,0/0,14,,
202030,Guilford,30140,JAPN 220,001,4,Women in Modern Japan,,,"Hirakawa, Hiroko", ,3 Week Session,MTWRF,2:00pm - 5:00pm,24,25,0/0,0/0,1,,
202030,Guilford,30231,JPS 100,001,4,Inquiry into Criminal Justice,In-person (safety permitting).,,"Costolo, Michael",KING 222,Twelve Week Course,MW,2:45pm - 4:45pm,25,25,,4/1,0,,
202030,Guilford,30234,JPS 103,002,4,Community Problem Solving,Synchronous and asynchronous online sessions. Asynchronous participation will be allowed if student is not able to meet during scheduled class time.,,"Craven, Krista", ,Twelve Week Course,TR,1:00pm - 3:00pm,23,25,,4/1,2,,
202030,Guilford,30235,JPS 200,001,4,Criminal Procedure,Hybrid. Will combine in-person (safety permitting) with online components.,,"Costolo, Michael",KING 202,Twelve Week Course,TR,8:15pm - 10:15pm,29,25,0/0,0/0,0,,
202030,Guilford,30236,JPS 202,001,4,Law Enforcement & Police Roles,,,"Pizio, William",KING 123,Twelve Week Course,MW,10:00am - 12:00pm,16,16,0/0,0/0,0,,
202030,Guilford,30227,JPS 204,001,4,Courts and Judicial Process,Online asynchronous,,"Parrish, Christopher", ,3 Week Session,TBA,TBA,25,25,0/0,0/0,0,,
202030,Guilford,30588,JPS 221,001,4,Fundamentals of Cyber Security,This class will be a blend of synchronous and asynchronous online.,,"Lawall, Daniel", ,Twelve Week Course,MWF,8:30am - 9:45am,3,24,0/0,0/0,21,24,
202030,Guilford,30237,JPS 240,001,4,Group Dynamics and Leadership,Online synchronous class meetings,,"Giles, Hollyce", ,Twelve Week Course,MW,10:45am - 12:45pm,25,25,0/0,0/0,0,,
202030,Guilford,30674,JPS 245,001,4,Social & Envt Just Field Study,"Online synchronous class meetings For more information, see: https://bit.ly/30G0X7O",,"Craven, Krista", ,3 Week Session,MTWRF,9:00am - 12:00pm,15,15,0/0,0/0,0,,
202030,Guilford,30238,JPS 310,001,4,Policy in Action,Online synchronous and asynchronous. Mostly synchronous meetings in Zoom. Some asynchronous components.,,"Matheis, Christian", ,Twelve Week Course,TR,1:00pm - 3:00pm,17,25,0/0,0/0,8,,
202030,Guilford,30239,JPS 322,001,4,Wrongful Convictions,Online Asynchronous,,"Sherman, Hailey", ,Twelve Week Course,T,TBA,25,25,0/0,0/0,0,,
202030,Guilford,30240,JPS 324,001,4,Capital Punishment,Online Asynchronous,,"Sherman, Hailey", ,Twelve Week Course,TBA,TBA,25,25,0/0,0/0,0,,
202030,Guilford,30241,JPS 329,001,4,Social Movements,Online synchronous and asynchronous. Mostly synchronous meetings in Zoom. Some asynchronous components.,,"Matheis, Christian", ,Twelve Week Course,MW,6:00pm - 8:00pm,9,25,0/0,0/0,16,,
202030,Guilford,30243,JPS 337,001,4,Research Methods-CJ,,,"Raper, Michael", ,Twelve Week Course,MW,6:00pm - 8:00pm,14,25,0/0,0/0,11,,
202030,Guilford,30229,JPS 350,001,4,National Security,Online: This course will combine synchronous Zoom sessions held on the designated days/times with several asynchronous components.,,"Costolo, Michael", ,3 Week Session,MTWRF,2:00pm - 5:00pm,28,25,0/0,0/0,0,,
202030,Guilford,30245,JPS 448,001,4,CMJS Capstone Seminar I,Online synchronous class meetings,,"Giles, Hollyce", ,Twelve Week Course,TR,6:00pm - 8:00pm,4,20,0/0,0/0,16,,
202030,Guilford,30246,JPS 550,001,4,Leadership in Criminal Justice,,,"Champion, Darl",KING 226,Full Semester Courses,M,6:00pm - 9:00pm,6,25,0/0,0/0,19,,
202030,Guilford,30247,JPS 600,001,4,Foundations of Crim. Justice,,,"Pizio, William",KING B26,Full Semester Courses,W,6:00pm - 9:00pm,4,25,0/0,0/0,21,,
202030,Guilford,30248,JPS 601,001,4,Advanced Research Methods,"Some class meetings will be synchronous via zoom, other work will be worked on asynchronously via Canvas. Individual meetings with students via zoom will be scheduled throughout the semester.",,"Aaron, Stephanie", ,Full Semester Courses,T,6:00pm - 9:00pm,5,25,0/0,0/0,20,,
202030,Guilford,30650,JPS 650,001,4,Thesis Preparation,,,"Costolo, Michael", ,Full Semester Courses,TBA,TBA,1,0,0/0,0/0,0,,
202030,Guilford,30651,JPS 650,002,4,Thesis Preparation,,,"Costolo, Michael", ,Full Semester Courses,TBA,TBA,1,0,0/0,0/0,0,,
202030,Guilford,30655,JPS 650,003,4,Thesis Preparation,,,"Pizio, William", ,Full Semester Courses,TBA,TBA,1,0,0/0,0/0,0,,
202030,Guilford,30181,MATH 110,001,4,Math for the Liberal Arts,,,"Moran, Danielle", ,3 Week Session,TBA,TBA,25,24,0/0,0/0,0,,
202030,Guilford,30188,MATH 112,001,4,Elementary Statistics,,,"Moran, Danielle",DUKE 211,Twelve Week Course,MWF,2:30pm - 3:45pm,25,25,,7/1,0,,
202030,Guilford,30190,MATH 112,002,4,Elementary Statistics,,,"Moran, Danielle",DUKE 303,Twelve Week Course,MW,6:00pm - 8:00pm,25,25,,5/1,0,,
202030,Guilford,30192,MATH 112,003,4,Elementary Statistics,,,"Baum, Herbert", ,Twelve Week Course,TR,10:45am - 12:45pm,25,25,,2/1,0,,
202030,Guilford,30193,MATH 112,004,4,Elementary Statistics,,,"Baum, Herbert", ,Twelve Week Course,TR,1:00pm - 3:00pm,24,25,,2/1,1,,
202030,Guilford,30189,MATH 115,001,4,Elementary Functions,Online Synchronous.,,"Espinola, Thomas", ,Twelve Week Course,MWF,2:30pm - 3:45pm,11,25,,1/1,14,,
202030,Guilford,30187,MATH 220,002,4,Calculus I: Differential Cal,"Prerequiste: MATH 114 College Algebra, MATH 116 Trigonometry or equivalent high school credit.",,"Moran, Danielle",DUKE 202,Twelve Week Course,MWF,11:30am - 12:45pm,11,25,,1/1,14,,
202030,Guilford,30184,MATH 224,001,4,Cal III:Multivariable Calculus,Prerequiste: MATH 222 Calculus II Integral Calculus.,,"Marlin, Benjamin",DUKE 204,Twelve Week Course,MWF,8:30am - 9:45am,16,25,0/0,0/0,9,,
202030,Guilford,30672,MATH 224,002,4,Cal III:Multivariable Calculus,Prerequiste: MATH 222 Calculus II Integral Calculus.,,"Smith, Donald", ,Twelve Week Course,TBA,TBA,14,18,0/0,0/0,4,,
202030,Guilford,30554,MATH 241,001,4,Scientific Computing,,,"Marlin, Benjamin", ,3 Week Session,TBA,TBA,19,24,0/0,0/0,5,,
202030,Guilford,30194,MATH 302,001,4,Differential Equations,,,"Marlin, Benjamin",DUKE 103,Twelve Week Course,TR,10:45am - 12:45pm,14,18,0/0,0/0,4,,
202030,Guilford,30186,MATH 435,001,4,Real Analysis,Prerequiste: MATH 222 Calculus II Integral Calculus and one of MATH 212 Discrete Math or MATH 231 Foundations of Mathematical Proof.,,"Moran, Danielle",DUKE 203,Twelve Week Course,MWF,11:30am - 12:45pm,4,18,0/0,0/0,14,,
202030,Guilford,30353,MUS 100,001,0,Accompanying Lab,,,"Hays, Andrew   Norwood, Norris", ,Twelve Week Course,TBA,TBA,6,15,0/0,0/0,9,,
202030,Guilford,30354,MUS 101,001,4,Music Theory I,Requires enrollment in co-requisite MUS 101 Aural Skills Lab I.,,"Hays, Andrew",DANA CHOIR,Twelve Week Course,MWF,11:30am - 12:45pm,18,20,,2/1,2,,
202030,Guilford,30355,MUS 101,002,0,Aural Skills Lab,Corequisite: MUS 101 Music Theory I.,,"Looker, Wendy",DANA 104,Twelve Week Course,TR,10:45am - 11:45am,18,20,0/0,0/0,2,,
202030,Guilford,30356,MUS 120,001,1,Guilford College Choir,Prerequisite: Students must be able to match pitch. This ensemble will rehearse in a rotation of small groups outdoors or in very large indoor spaces as appropriate (not every week). We will meet weekly online in small groups or large groups synchronously. Students may meet online with instructor for individual coaching as needed. synchronous work will involve recording individual parts for Virtual Choir projects.,,"Looker, Wendy",DANA AUDITORIUM   DANA AUDITORIUM,Twelve Week Course,M   R,1:00pm - 2:15pm   3:00pm - 4:30pm,24,60,0/0,0/0,36,,
202030,Guilford,30358,MUS 122,001,1,Guitar Ensemble,This ensemble will rehearse some in-person but will also be engaged in and online project.,,"Rowan, Kami",DANA AUDITORIUM,Twelve Week Course,TR,1:00pm - 2:00pm,8,20,0/0,0/0,12,,
202030,Guilford,30359,MUS 123,001,1,Jazz Combo,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,6,20,0/0,0/0,14,,
202030,Guilford,30360,MUS 123,002,1,Jazz Combo,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,6,20,0/0,0/0,14,,
202030,Guilford,30362,MUS 123,003,1,Jazz Combo,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,5,20,0/0,0/0,15,,
202030,Guilford,30363,MUS 129,001,1,Orchestra,Off-campus. Class will meet at the Greensboro Cultural Arts Center.,,"Hays, Andrew", ,Twelve Week Course,W,7:30pm - 9:30pm,0,20,0/0,0/0,20,,
202030,Guilford,30366,MUS 135,001,1,Lumina Treble Ensemble,This ensemble will rehearse in a rotation of small groups in-person outdoors or in very large indoor spaces as appropriate (not every week). We will meet weekly online in small groups or large groups synchronously. Students may meet online with instructor for individual coaching as needed. Asynchronous work will involve recording individual parts for Virtual Choir projects.,,"Looker, Wendy", ,Twelve Week Course,TBA,TBA,9,20,0/0,0/0,11,,
202030,Guilford,30370,MUS 153,001,4,Roots Music in the U.S.,,,"Puterbaugh, Parke",DANA AUDITORIUM,Twelve Week Course,MW,2:45pm - 4:45pm,29,28,0/0,0/0,0,,
202030,Guilford,30371,MUS 154,001,4,"Popular Music, 1963-2000",,,"Puterbaugh, Parke",DANA AUDITORIUM,Twelve Week Course,MW,6:00pm - 8:00pm,27,28,0/0,0/0,1,,
202030,Guilford,30372,MUS 201,001,4,Music Theory III,Prerequisite: MUS 102 or instructor permission. Corequisite: MUS 201 Aural Skills Lab III.,,"Hays, Andrew",DANA CHOIR,Twelve Week Course,MWF,10:00am - 11:15am,9,20,0/0,0/0,11,,
202030,Guilford,30373,MUS 201,002,0,Lab,,,"Looker, Wendy",DANA CHOIR,Twelve Week Course,TR,11:30am - 12:45pm,9,20,0/0,0/0,11,,
202030,Guilford,30374,MUS 265,001,1,Music Recording & Production,Course fee:$ 325.,,"Hays, Andrew   Rachal, Christian", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202030,Guilford,30375,MUS 265,002,2,Music Recording & Production,Course fee:$650.,,"Hays, Andrew   Rachal, Christian", ,Twelve Week Course,TBA,TBA,2,20,0/0,0/0,18,,
202030,Guilford,30376,MUS 270,001,1,Performance Studies in Piano,Course fee:$ 325. Corequisite: Associated lab.,,"Hays, Andrew   Norwood, Norris", ,Twelve Week Course,TBA,TBA,5,20,0/0,0/0,15,,
202030,Guilford,30377,MUS 270,002,2,Performance Studies in Piano,Course fee:$ 650. Corequisite: Associated lab.,,"Hays, Andrew   Norwood, Norris", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202030,Guilford,30378,MUS 270,003,0,Lab,,,"Hays, Andrew   Norwood, Norris", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
