"Term","Campus","CRN","Course","Section","Cr Hrs","Course Title","Course Additional Information","Instructional Method","Instructor","Room","Session","Days","Time","Actual Enrolled","Max Enrolled","CCE Reserved","FYS Reserved","Un- reserved Available","Cross List Enrolled","Syllabus_Link"
202130,Guilford,30925,ENGL 250,003,4,Journalism Boot Camp,In-person,,"Fellers, Tracie",KING 226,3 Week Session,MTWRF,2:00pm - 5:00pm,17,20,0/0,0/0,3,,
202130,Guilford,30961,ENGL 250,004,4,Interactive Storytelling Wkshp,"Hybrid, zoom synchronous plus a few in-person sessions.",,"Haselton, Matthew", ,Twelve Week Course,MW,6:00pm - 8:00pm,10,22,0/0,0/0,12,11,
202130,Guilford,31030,ENGL 250,005,1,Writing Dialogue,"Course meets 8 times across the semester by ZOOM and in person, if safe.",,"Mulhauser, Travis",DUKE 201,Twelve Week Course,R,4:30pm - 5:30pm,6,25,0/0,0/0,19,,
202130,Guilford,30315,ENGL 282,001,4,Journalism,Required Guilfordian meetings Monday 7:30 pm  - 8 pm,,"Fellers, Tracie",KING 203,Twelve Week Course,MW,10:00am - 12:00pm,8,18,0/0,0/0,10,,
202130,Guilford,30316,ENGL 285,001,1,Guilfordian Practicum,"Meets MONDAYS only. Focus on editing, layout, graphic design, video, photography, Web or writing (Pre-req: Instructor permission).  In-person",,"Fellers, Tracie",DUKE 202,Twelve Week Course,MWF,6:00pm - 8:00pm,2,10,0/0,0/0,8,,
202130,Guilford,30317,ENGL 285,002,2,Guilfordian Practicum,"Meets MONDAYS only. Focus on editing, layout, graphic design design, video, photography, Web or writing (Pre-req: :Instructor permission). In-person",,"Fellers, Tracie",DUKE 202,Twelve Week Course,MWF,6:00pm - 8:00pm,1,12,0/0,0/0,11,,
202130,Guilford,30318,ENGL 285,003,4,Guilfordian Practicum,"Meets MONDAYS only. Focus on editing, layout, graphic design, video, photography, Web or writing (Pre-req: Instructor permission). In-person",,"Fellers, Tracie",DUKE 202,Twelve Week Course,MWF,6:00pm - 8:00pm,1,12,0/0,0/0,11,,
202130,Guilford,30921,ENGL 350,001,4,The Binge,"Face to face course, with some individual and group project time.",,"Dobson, David   Hayton, Heather",KING 123,3 Week Session,MTWRF,9:00am - 12:00pm,5,24,0/0,0/0,19,25,
202130,Guilford,30927,ENGL 376,001,4,Contemporary Fiction,Prerequisites: ENGL 102 and Historical Perspectives. In-person.,,"Nearman, Cynthia",DUKE 211,Twelve Week Course,MW,10:00am - 12:00pm,16,20,0/0,0/0,4,,
202130,Guilford,30065,ENVS 101,001,4,Intro to Environmental Studies,In-person,,"VanWinkle, Tony",FRNK 205,Twelve Week Course,TR,1:00pm - 3:00pm,17,0,0/0,0/0,0,,
202130,Guilford,31018,ENVS 250,003,4,Food and Culture,In-person course,,"VanWinkle, Tony",FRNK 320,Twelve Week Course,MW,2:45pm - 4:45pm,3,15,0/0,0/0,12,5,
202130,Guilford,30125,FREN 101,001,4,Communicating in French I,"Prerequisite: No previous experience in French, exam. placement or instructor permission. Corequisite: Associated lab. Synchronous class meetings, asynchronous  assignments and possibly several  in-person class meetings (not weekly).",,"Starmer, Janet",KING 123,Twelve Week Course,MWF,10:00am - 11:15am,20,0,0/0,0/0,0,,
202130,Guilford,30126,FREN 101,002,0,Lab,,,"Starmer, Janet", ,Twelve Week Course,T,11:45am - 12:45pm,16,20,0/0,0/0,4,,
202130,Guilford,30127,FREN 101,003,0,Lab,,,"Starmer, Janet", ,Twelve Week Course,T,1:00pm - 2:00pm,3,7,0/0,0/0,4,,
202130,Guilford,30128,FREN 203,001,4,Intermediate French I,"Prerequisite: FREN 102, exam placement, or instructor. Online Synchronous.",,"Starmer, Janet", ,Twelve Week Course,MWF,8:30am - 9:45am,19,24,0/0,0/0,5,,
202130,Guilford,31015,FREN 350,001,4,Voyage en soi,Prerequisite FREN 220. Online Synchronous.,,"Underwood, Michele", ,Twelve Week Course,TR,6:00pm - 8:00pm,5,5,0/0,0/0,0,,
202130,Guilford,30912,GERM 101,001,4,Communicating in German I,Associated lab. Face to face course.,,"Limburg, David",DUKE 305,Twelve Week Course,MWF,11:30am - 12:45pm,23,23,,6/1,0,,
202130,Guilford,30913,GERM 101,002,0,Lab,Face to face course.,,"Limburg, David",DUKE 309,Twelve Week Course,T,9:30am - 10:30am,13,15,,2/1,2,,
202130,Guilford,30914,GERM 101,003,0,Lab,Face to face course.,,"Limburg, David",DUKE 309,Twelve Week Course,R,1:00pm - 2:00pm,10,15,,4/1,5,,
202130,Guilford,30135,GERM 201,001,4,Intermediate German I,Prerequiste: GERM 102 or placement. Face to face course.,,"Limburg, David",DUKE 201,Twelve Week Course,MWF,2:30pm - 3:45pm,5,25,0/0,0/0,20,,
202130,Guilford,30915,GERM 311,001,4,German Youth Culture,Prerequisite: GERM 202 or placement. Face to face course.,,"Limburg, David",DUKE 201,Twelve Week Course,TR,10:45am - 12:45pm,2,20,0/0,0/0,18,,
202130,Guilford,30933,GST 110,001,2,Quantitative Literacy,In-person or online synchronous as negotiated with the students,,"Williams, Robert",KING 203,Twelve Week Course,TR,6:00pm - 8:00pm,3,18,0/0,0/0,15,,
202130,Guilford,30690,GST 150,001,0,Junior Seminar,Enrollment limited to Early College Juniors at Guilford.,,"Winterich, Julie",FRNK 101,Twelve Week Course,W,12:05pm - 1:59pm,0,50,0/0,0/0,50,,
202130,Guilford,30691,GST 150,002,0,Junior Seminar,Enrollment limited to Early College Juniors at Guilford.,,"Winterich, Julie",FRNK 101,Twelve Week Course,W,1:00pm - 2:30pm,52,50,0/0,0/0,0,,
202130,Guilford,30033,HIST 101,001,4,The Medieval Web,Hybrid: in-person with flexible asynchronous options.,,"Kircher, Timothy",DUKE 305,Twelve Week Course,TR,1:00pm - 3:00pm,17,25,,3/1,8,,
202130,Guilford,30034,HIST 101,002,4,HP: The Medieval Web,Enrollment limited to students needing Hist Persp credit.  Prerequisite: ENGL 102. Hybrid: in-person with flexible asynchronous options.,,"Kircher, Timothy",DUKE 305,Twelve Week Course,MW,2:45pm - 4:45pm,11,18,,1/1,7,,
202130,Guilford,30035,HIST 103,001,4,From Pre-Col Times to 1877,,,"Thuesen, Sarah",DUKE 303,Twelve Week Course,TR,1:00pm - 3:00pm,10,13,,4/1,3,25,
202130,Guilford,30905,HIST 103,002,4,HP: From Pre-Col Times to 1877,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL 102.,,"Thuesen, Sarah",DUKE 303,Twelve Week Course,TR,1:00pm - 3:00pm,15,12,,0/1,0,25,
202130,Guilford,30036,HIST 164,001,4,HP:Asia Pacfc in Modern Times,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL 102.,,"Chen, Zhihong",BAUM 205,Twelve Week Course,MW,10:00am - 12:00pm,14,12,,0/1,0,20,
202130,Guilford,30907,HIST 164,002,4,Asia Pacific in Modern Times,,,"Chen, Zhihong",BAUM 205,Twelve Week Course,MW,10:00am - 12:00pm,6,13,,1/1,7,20,
202130,Guilford,30908,HIST 205,001,4,US Imperialism & Progressivism,,,"Akins, Damon",DUKE M-L,Twelve Week Course,TR,8:30am - 10:30am,7,7,0/0,0/0,0,21,
202130,Guilford,30909,HIST 205,002,4,HP: US Imperialism & Prog.,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL 102.,,"Akins, Damon",DUKE M-L,Twelve Week Course,TR,8:30am - 10:30am,14,18,,0/1,3,21,
202130,Guilford,30940,HIST 215,001,4,The Civil Rights Movement,,,"Thuesen, Sarah",BINF ORANGERIE,3 Week Session,MTWRF,9:00am - 12:00pm,25,0,0/0,0/0,0,,
202130,Guilford,30038,HIST 237,001,4,HP:Eur in Revolution:1789-1914,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL 102.,,"Slaby, Philip",FRNK 205,Twelve Week Course,MWF,10:00am - 11:15am,11,18,,1/1,7,16,
202130,Guilford,30911,HIST 237,002,4,Europe in Revolution:1789-1914,,,"Slaby, Philip",FRNK 205,Twelve Week Course,MWF,10:00am - 11:15am,5,7,,0/1,1,16,
202130,Guilford,30956,HIST 237,003,4,Europe in Revolution:1789-1914,,,"Slaby, Philip",DUKE 303,Twelve Week Course,MWF,2:30pm - 3:45pm,4,7,0/0,0/0,3,7,
202130,Guilford,30957,HIST 237,004,4,HP:Eur in Revolution:1789-1914,Enrollment limited to students needing Hist Persp credit. Prerequisite: ENGL 102.,,"Slaby, Philip",DUKE 303,Twelve Week Course,MWF,2:30pm - 3:45pm,3,18,0/0,0/0,15,7,
202130,Guilford,30971,HIST 250,001,4,Monuments & Politics of Past,In-person,,"Guthrie, Thomas",DUKE 303,3 Week Session,MTWRF,9:00am - 12:00pm,19,25,0/0,0/0,6,25,
202130,Guilford,30041,HIST 310,001,4,Youth Movements Modern World,Prerequisite: Historical Perspectives.,,"Chen, Zhihong",DUKE 204,Twelve Week Course,MW,2:45pm - 4:45pm,8,25,0/0,0/0,17,18,
202130,Guilford,30577,HIST 335,001,4,Ancient Greece Homer-Socrates,Hybrid: in-person with flexible asynchronous options.,,"Kircher, Timothy",DUKE 305,3 Week Session,MTWRF,2:00pm - 5:00pm,5,25,0/0,0/0,20,17,
202130,Guilford,30224,HIST 401,001,4,Methods & Pract. in History,Enrollment limited to junior or senior history majors and minors.  Prerequisite: Historical Perspectives and history course work at the 200 level.  Interested students who have not met these requirements can petition the instructor to enroll.,,"Slaby, Philip",DUKE 201,3 Week Session,MTWRF,9:00am - 12:00pm,10,25,0/0,0/0,15,,
202130,Guilford,30141,HON 100,001,1,First Year Seminar,"Enrollment limited to Honors Program freshmen. In person class meetings; COUNTS FOR RS1, required for Honors first-years.",,"Slaby, Philip",DUKE M-L,Twelve Week Course,T,4:30pm - 5:30pm,16,20,0/0,0/0,4,,
202130,Guilford,30904,HON 200,001,4,Fantastic Journeys,"Enrollment limited to Honors Program sophomores and juniors.  Course includes domestic travel (Orlando, FL)-must complete GOCI application and orientation. Hybrid course.",,"Peterfeso, Jill",DUKE 211,3 Week Session,MTWRF,9:00am - 12:00pm,17,0,0/0,0/0,0,,
202130,Guilford,30143,HON 400,001,1,Senior Year Seminar,Enrollment limited to Honors Program Seniors. In person class meetings; required for Honors seniors.,,"Hayton, Heather",DUKE 305,Twelve Week Course,R,4:30pm - 5:30pm,26,30,0/0,0/0,4,,
202130,Guilford,30020,IDS 402,002,4,Business Ethics,"Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives Hybrid course. Class will be a blend of in-person (as circumstances permit), synchronous and asynchronous online sessions.",,"Cole, Dennis",FRNK 101,Twelve Week Course,TR,1:00pm - 3:00pm,14,20,0/0,0/0,6,15,
202130,Guilford,30884,IDS 450,001,4,Phil. & Psych. of Parenthood,Enrollment limited to students with minimum 66 semester credits earned. Prerequisites: Historical perspectives & at least one PSY or PHIL course. In-person.,,"Riskind, Rachel",KING 123,Twelve Week Course,TR,1:00pm - 3:00pm,9,18,0/0,0/0,9,24,
202130,Guilford,30900,IDS 450,003,4,Wealth and Inequality in US,Enrollment limited to students with minimum 66  semester credits earned. Prerequisite: Historical Perspectives. Face to face course.,,"Gilmore, Kenneth",FOUN W. GALLERY,Twelve Week Course,TR,1:00pm - 3:00pm,4,3,0/0,0/0,0,25,
202130,Guilford,30958,IDS 450,007,4,Youth Movements Modern World,Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives.,,"Chen, Zhihong",DUKE 204,Twelve Week Course,MW,2:45pm - 4:45pm,10,18,0/0,0/0,8,18,
202130,Guilford,30225,IDS 452,001,4,Ancient Greece Homer-Socrates,Enrollment limited to students with minimum 66 semester credits earned. Prerequisite: Historical Perspectives.,,"Kircher, Timothy",DUKE 305,3 Week Session,MTWRF,2:00pm - 5:00pm,12,18,0/0,0/0,6,17,
202130,Guilford,30137,JAPN 101,001,4,Communicating in Japanese I,Mostly online synchronous (Zoom) sessions.,,"Hirakawa, Hiroko", ,Twelve Week Course,MWF,2:30pm - 3:45pm,34,35,,5/1,1,,
202130,Guilford,30138,JAPN 101,002,0,Lab,Mostly online synchronous (Zoom) sessions,,"Hirakawa, Hiroko", ,Twelve Week Course,R,4:30pm - 5:30pm,34,35,,5/1,1,,
202130,Guilford,30139,JAPN 201,001,4,Intermediate Japanese I,Prerequisite: JAPN 102. Mostly online synchronous (Zoom) sessions.,,"Hirakawa, Hiroko", ,Twelve Week Course,MWF,11:30am - 12:45pm,8,20,0/0,0/0,12,,
202130,Guilford,30140,JAPN 220,001,4,Women in Modern Japan,Mostly online synchronous (Zoom) sessions.,,"Hirakawa, Hiroko", ,3 Week Session,MTWRF,2:00pm - 5:00pm,27,25,0/0,0/0,0,,
202130,Guilford,30231,JPS 100,001,4,Inquiry into Criminal Justice,In-person (safety permitting).,,"Costolo, Michael",KING 202,Twelve Week Course,TR,1:00pm - 3:00pm,23,25,,5/1,2,,
202130,Guilford,30234,JPS 103,002,4,Community Problem Solving,"Online synchronous classes, with occasional in-person classes as safe circumstances permit for those who are able to be present.",,"Giles, Hollyce", ,Twelve Week Course,TR,1:00pm - 3:00pm,23,25,,6/1,2,,
202130,Guilford,30235,JPS 200,001,4,Criminal Procedure,Hybrid. Will combine in-person (safety permitting) with online components.,,"Costolo, Michael",KING 202,3 Week Session,MTWRF,2:00pm - 5:00pm,27,25,0/0,0/0,0,,
202130,Guilford,30236,JPS 202,001,4,Law Enforcement & Police Roles,In-person,,"Pizio, William",KING 205,Twelve Week Course,MW,10:00am - 12:00pm,15,18,0/0,0/0,3,,
202130,Guilford,30227,JPS 204,001,4,Courts and Judicial Process,Online synchronous.,,"Du, Dorothy", ,Twelve Week Course,MW,2:45pm - 4:45pm,13,16,0/0,0/0,3,,
202130,Guilford,30588,JPS 221,001,4,Fundamentals of Cyber Security,In-person,,"Magaña, Isaac",BAUM L024,Twelve Week Course,MWF,11:30am - 12:45pm,4,24,0/0,0/0,20,25,
202130,Guilford,30237,JPS 240,001,4,Group Dynamics and Leadership,In-person,,"Sapra, Sonalini",DUKE 201,Twelve Week Course,TR,8:15pm - 10:15pm,10,25,0/0,0/0,15,,
202130,Guilford,30894,JPS 250,001,4,"Power, Democracy, Duty to Win",In-person,,"Matheis, Christian",FOUN W. GALLERY,3 Week Session,MTWRF,2:00pm - 5:00pm,17,25,0/0,0/0,8,,
202130,Guilford,30238,JPS 310,001,4,Policy in Action,In-person,,"Matheis, Christian",DUKE 204,Twelve Week Course,TR,1:00pm - 3:00pm,19,25,0/0,0/0,6,,
202130,Guilford,30895,JPS 326,001,4,Trial Advocacy,In-person,,"Parrish, Christopher",DUKE 202,Twelve Week Course,MW,8:15pm - 10:15pm,7,25,0/0,0/0,18,,
202130,Guilford,30241,JPS 329,001,4,Social Movements,In-person,,"Matheis, Christian",DUKE 203,Twelve Week Course,TR,6:00pm - 8:00pm,5,25,0/0,0/0,20,,
202130,Guilford,30896,JPS 330,001,4,Criminal Investigation,In-person,,"Stewart, Michael",DUKE 303,Twelve Week Course,TR,6:00pm - 8:00pm,24,25,0/0,0/0,1,,"At the conclusion of this course and with sufficient study and regular attendance, students are expected to develop the following skills and knowledge base of:
•  The criminal investigation elements and process
•  The types of criminal investigations and the resources needed to conduct them
•  The importance of evidence and crime scene management
•  Proper interviewing of suspects, victims, and witnesses
•  Writing a criminal investigations report
•  The construction, application, and service of search and arrest warrants
•  How multi-jurisdictional task forces operate & describe the benefits of utilizing resources from various agencies

"
202130,Guilford,30243,JPS 337,001,4,Research Methods-CJ,In-person,,"Du, Dorothy",DUKE 211,Twelve Week Course,MW,6:00pm - 8:00pm,20,25,0/0,0/0,5,,
202130,Guilford,30245,JPS 448,001,4,CMJS Capstone Seminar I,"Online synchronous classes, with occasional in-person classes as safe circumstances permit for those who are able to be present.",,"Giles, Hollyce", ,Twelve Week Course,MW,2:45pm - 4:45pm,8,20,0/0,0/0,12,,
202130,Guilford,31016,JPS 450,003,4,Advanced Criminal Procedures,Hybrid. Will combine in-person (safety permitting) with online components.,,"Costolo, Michael",DUKE 213,Twelve Week Course,W,6:00pm - 9:00pm,4,25,0/0,0/0,21,8,
202130,Guilford,30898,JPS 531,001,4,Advanced Criminal Procedure,Hybrid. Will combine in-person (safety permitting) with online components.,,"Costolo, Michael",DUKE 213,Full Semester Courses,W,6:00pm - 9:00pm,4,25,0/0,0/0,21,8,
202130,Guilford,30247,JPS 600,001,4,Foundations of Crim. Justice,,,"Hancock, Marlana",DUKE 213,Full Semester Courses,M,6:00pm - 9:00pm,5,25,0/0,0/0,20,,
202130,Guilford,30248,JPS 601,001,4,Advanced Research Methods,In-person,,"Du, Dorothy",DUKE 211,Full Semester Courses,T,6:00pm - 9:00pm,2,25,0/0,0/0,23,,
202130,Guilford,30650,JPS 650,001,4,Thesis Preparation,,,"Pizio, William", ,Full Semester Courses,TBA,TBA,1,0,0/0,0/0,0,,
202130,Guilford,31024,JPS 651,001,4,Thesis,,,"Pizio, William", ,Full Semester Courses,TBA,TBA,1,0,0/0,0/0,0,,
202130,Guilford,30181,MATH 110,001,4,Math for the Liberal Arts,In-person,,"Willse, Travis",FRNK 205,3 Week Session,MTWRF,9:00am - 12:00pm,24,24,0/0,0/0,0,,
202130,Guilford,30188,MATH 112,001,4,Elementary Statistics,In-person,,"Willse, Travis",FRNK 205,Twelve Week Course,MWF,2:30pm - 3:45pm,24,25,,6/1,1,,
202130,Guilford,30190,MATH 112,002,4,Elementary Statistics,In-person,,"Willse, Travis",FRNK 101,Twelve Week Course,MWF,4:00pm - 5:15pm,14,25,,3/1,11,,
202130,Guilford,30192,MATH 112,003,4,Elementary Statistics,In-person,,"Baum, Herbert",DUKE 305,Twelve Week Course,TR,10:45am - 12:45pm,25,25,,4/1,0,,
202130,Guilford,30193,MATH 112,004,4,Elementary Statistics,In-person,,"Baum, Herbert",KING 222,Twelve Week Course,TR,1:00pm - 3:00pm,25,25,0/0,0/0,0,,
202130,Guilford,30189,MATH 115,001,4,Elementary Functions,In-person,,"Espinola, Thomas",FRNK 330,Twelve Week Course,MWF,2:30pm - 3:45pm,9,25,,2/1,16,,
202130,Guilford,30187,MATH 220,002,4,Calculus I: Differential Cal,"Prerequiste: MATH 114 College Algebra, MATH 116 Trigonometry or equivalent high school credit.",,"Marlin, Benjamin",FRNK 205,Twelve Week Course,MWF,8:30am - 9:45am,16,25,,5/1,9,,
202130,Guilford,30184,MATH 224,001,4,Cal III:Multivariable Calculus,Prerequiste: MATH 222 Calculus II Integral Calculus.,,"Marlin, Benjamin",DUKE 303,Twelve Week Course,MWF,11:30am - 12:45pm,18,25,0/0,0/0,7,,
202130,Guilford,30554,MATH 241,001,4,Scientific Computing,,,"Marlin, Benjamin",FRNK 330,3 Week Session,MTWRF,9:00am - 12:00pm,13,24,0/0,0/0,11,,
202130,Guilford,30893,MATH 325,001,4,Linear Algebra,Prerequisite: MATH 220 Calculus I Differential Calculus.,,"Marlin, Benjamin",FRNK 205,Twelve Week Course,TR,10:45am - 12:45pm,16,18,0/0,0/0,2,,
202130,Guilford,30962,MATH 328,001,4,Analytics: Busn & Government,Prerequisite: ECON 222 or permission of instructor. We will use in-person classes as safe circumstances permit.,,"Shelkova, Natalya",KING B25,Twelve Week Course,MW,10:00am - 12:00pm,1,18,0/0,0/0,17,17,
202130,Guilford,30353,MUS 100,001,0,Accompanying Lab,,,"Hays, Andrew   Norwood, Norris", ,Twelve Week Course,TBA,TBA,7,15,0/0,0/0,8,,
202130,Guilford,30354,MUS 101,001,4,Music Theory I,Requires enrollment in co-requisite MUS 101 Aural Skills Lab I.  In-person.,,"Hays, Andrew",DANA CHOIR,Twelve Week Course,MWF,11:30am - 12:45pm,12,20,0/0,0/0,8,,
202130,Guilford,30355,MUS 101,002,0,Aural Skills Lab,Corequisite: MUS 101 Music Theory I. In-person.,,"Looker, Wendy",DANA CHOIR,Twelve Week Course,TR,10:45am - 11:45am,11,20,,2/1,9,,
202130,Guilford,31049,MUS 103,001,1,Diction I,In-person,,"Bumgardner, James", ,Twelve Week Course,TBA,TBA,5,20,0/0,0/0,15,,
202130,Guilford,30890,MUS 111,001,4,Music Appreciation,,,"Looker, Wendy",DANA CHOIR,3 Week Session,MTWRF,9:00am - 12:00pm,25,25,0/0,0/0,0,,
202130,Guilford,30356,MUS 120,001,1,Guilford College Choir,Prerequisite: Students must be able to match pitch. This ensemble will rehearse in a rotation of small groups outdoors or in very large indoor spaces as appropriate (not every week). We will meet weekly online in small groups or large groups synchronously. Students may meet online with instructor for individual coaching as needed. synchronous work will involve recording individual parts for Virtual Choir projects.,,"Looker, Wendy",DANA AUDITORIUM   DANA AUDITORIUM,Twelve Week Course,M   R,1:00pm - 2:15pm   3:00pm - 4:30pm,26,60,0/0,0/0,34,,
202130,Guilford,31023,MUS 121,001,1,String Ensemble,In-person,,"Hays, Andrew   Sanchez, Naiara",DANA AUDITORIUM,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30358,MUS 122,001,1,Guitar Ensemble,This ensemble will rehearse some in-person but will also be engaged in and online project. Face to face course.,,"Rowan, Kami",DANA AUDITORIUM,Twelve Week Course,TR,1:00pm - 2:00pm,5,20,0/0,0/0,15,,
202130,Guilford,30359,MUS 123,001,1,Jazz Combo,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,6,20,0/0,0/0,14,,
202130,Guilford,30360,MUS 123,002,1,Jazz Combo,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,7,20,0/0,0/0,13,,
202130,Guilford,30362,MUS 123,003,1,Jazz Combo,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,4,20,0/0,0/0,16,,
202130,Guilford,30891,MUS 127,001,1,Concert Band,Off-campus. Class will meet at the Greensboro Cultural Arts Center.,,"Hays, Andrew", ,Twelve Week Course,M,7:30pm - 9:30pm,3,20,0/0,0/0,17,,
202130,Guilford,30363,MUS 129,001,1,Orchestra,Off-campus. Class will meet at the Greensboro Cultural Arts Center.,,"Hays, Andrew", ,Twelve Week Course,W,7:30pm - 9:30pm,0,20,0/0,0/0,20,,
202130,Guilford,30892,MUS 141,001,1,Class Piano I,Face to face course.,,"Arko, Anja",DANA 227,Twelve Week Course,MW,8:30am - 9:45am,8,20,0/0,0/0,12,,
202130,Guilford,30370,MUS 153,001,4,Roots Music in the U.S.,,,"Puterbaugh, Parke",DANA AUDITORIUM,Twelve Week Course,MW,2:45pm - 4:45pm,22,28,0/0,0/0,6,,
202130,Guilford,30371,MUS 154,001,4,"Popular Music, 1963-2000",,,"Puterbaugh, Parke",DANA AUDITORIUM,Twelve Week Course,MW,6:00pm - 8:00pm,23,28,0/0,0/0,5,,
202130,Guilford,30372,MUS 201,001,4,Music Theory III,Prerequisite: MUS 102 or instructor permission. Corequisite: MUS 201 Aural Skills Lab III. In-person.,,"Hays, Andrew",DANA CHOIR,Twelve Week Course,MWF,10:00am - 11:15am,8,20,0/0,0/0,12,,
202130,Guilford,30373,MUS 201,002,0,Lab,In-person,,"Looker, Wendy",DANA CHOIR,Twelve Week Course,TR,11:45am - 12:45pm,8,20,0/0,0/0,12,,
202130,Guilford,30374,MUS 265,001,1,Music Recording & Production,Course fee:$ 325.,,"Hays, Andrew   Rachal, Christian", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30375,MUS 265,002,2,Music Recording & Production,Course fee:$650.,,"Hays, Andrew   Rachal, Christian", ,Twelve Week Course,TBA,TBA,2,20,0/0,0/0,18,,
202130,Guilford,30376,MUS 270,001,1,Performance Studies in Piano,Course fee:$ 325. Corequisite: Associated lab. In-person,,"Arko, Anja   Hays, Andrew", ,Twelve Week Course,TBA,TBA,5,20,0/0,0/0,15,,
202130,Guilford,30377,MUS 270,002,2,Performance Studies in Piano,Course fee:$ 650. Corequisite: Associated lab. In-person,,"Arko, Anja   Hays, Andrew", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30378,MUS 270,003,0,Lab,In-person,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30379,MUS 271,001,1,Performance Studies:Jazz Piano,Course fee:$ 325. Corequisite: Associated lab.,,"Hays, Andrew   Reid, Christian", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30380,MUS 271,002,2,Performance Studies:Jazz Piano,Course fee:$ 650. Corequisite: Associated lab.,,"Hays, Andrew   Reid, Christian", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30381,MUS 271,003,0,Lab,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30382,MUS 272,001,1,Performance Studies in Voice,Course fee: $325. Corequisite: Associated lab. In-person.,,"Bumgardner, James   Hays, Andrew",DANA CHOIR,Twelve Week Course,TBA,TBA,2,20,0/0,0/0,18,,
202130,Guilford,30383,MUS 272,002,2,Performance Studies in Voice,Course fee: $650. Corequisite: Associated lab. In-person.,,"Bumgardner, James   Hays, Andrew",DANA CHOIR,Twelve Week Course,TBA,TBA,7,20,0/0,0/0,13,,
202130,Guilford,30384,MUS 272,003,0,Lab,In-person,,"Bumgardner, James   Hays, Andrew",DANA CHOIR,Twelve Week Course,TBA,TBA,8,20,0/0,0/0,12,,
202130,Guilford,30385,MUS 272,004,1,Performance Studies in Voice,Course fee: $325. Corequisite: Associated lab. In-person.,,"Hays, Andrew   Looker, Wendy",DANA CHOIR,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30387,MUS 273,001,1,Performance Studies in Guitar,Course fee: $325. Corequisite: Associated lab. Face to face course.,,"Rowan, Kami", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30388,MUS 273,002,2,Performance Studies in Guitar,Course fee: $650. Corequisite: Associated lab. Face to face course.,,"Rowan, Kami", ,Twelve Week Course,TBA,TBA,10,20,0/0,0/0,10,,
202130,Guilford,30389,MUS 273,003,0,Lab,,,"Hays, Andrew   Rowan, Kami", ,Twelve Week Course,TBA,TBA,9,20,0/0,0/0,11,,
202130,Guilford,30390,MUS 273,004,1,Perfom Studies in Guitar: Jazz,Course fee: $325. Corequisite: Associated lab. Face to face course.,,"Frazier, Devin   Hays, Andrew", ,Twelve Week Course,TBA,TBA,3,20,0/0,0/0,17,,
202130,Guilford,30391,MUS 273,005,2,Perfom Studies in Guitar: Jazz,Course fee: $650. Corequisite: Associated lab. Face to face course.,,"Frazier, Devin   Hays, Andrew", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30392,MUS 274,001,1,Performance Studies: Saxophone,Course fee: $325. Corequisite: Associated lab.,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,2,20,0/0,0/0,18,,
202130,Guilford,30393,MUS 274,002,2,Performance Studies: Saxophone,Course fee: $650. Corequisite: Associated lab.,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30394,MUS 274,003,0,Lab,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30395,MUS 275,001,1,Perf. Studies in Brass:Trumpet,Course fee: $325. Corequisite: Associated lab.,,"Cirba, Anita   Hays, Andrew", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
202130,Guilford,30396,MUS 275,002,2,Perf. Studies in Brass:Trumpet,Course fee: $650. Corequisite: Associated lab.,,"Cirba, Anita   Hays, Andrew", ,Twelve Week Course,TBA,TBA,0,20,0/0,0/0,20,,
202130,Guilford,30397,MUS 275,003,0,Lab,,,"Hays, Andrew", ,Twelve Week Course,TBA,TBA,1,20,0/0,0/0,19,,
