"Term","Campus","CRN","Course","Section","Cr Hrs","Course Title","Course Additional Information","Instructional Method","Instructor","Room","Session","Days","Time","Actual Enrolled","Max Enrolled","CCE Reserved","FYS Reserved","Un- reserved Available","Cross List Enrolled","Syllabus_Link"
201910,Guilford,10291,EDUC 309,001,4,Planning for Teaching/Learning,Corequisite:  EDUC 307 and EDUC 308.  Prerequisite: Instructor permission.  Fieldwork required.,,"Burke, Julie",BAUM 203,Full Term Courses,TR,7:25pm - 8:40pm,6,30,0/0,0/0,24,,
201910,Guilford,10292,EDUC 312,001,4,Sem-Prcs Secondary & K-12 Tch,Corequisite:  EDUC 313.  Prerequisite:  Instructor permission.,,"Hildreth, David",BAUM 210C,Full Term Courses,M,8:30am - 11:20am,2,25,0/0,0/0,23,,
201910,Guilford,10293,EDUC 313,001,4,Processes Second Educ-Theory,Corequisite:  EDUC 312.  Prerequisite:  Instructor permission.  40 hours of fieldwork required.,,"Hildreth, David",BAUM 210C,Full Term Courses,R,2:30pm - 5:20pm,2,25,0/0,0/0,23,,
201910,Guilford,11704,EDUC 313,003,4,Processes Second Educ-Theory,Corequisite: EDUC 312. Prerequisite: Instructor permission. 40 hours of fieldwork required.,,"Abad Mancheño, Alfonso",BAUM 205,Full Term Courses,TF,2:30pm - 3:45pm,0,25,0/0,0/0,25,,
201910,Guilford,12047,EDUC 350,001,4,Teac Divgnt Learners/Classroom,Open to Education Majors and Minors or by instructor permission.,,"Hildreth, David",BAUM 203,Full Term Courses,T,1:00pm - 3:45pm,2,20,0/0,0/0,18,,
201910,Guilford,10216,ENGL 101,001,4,Writing Seminar,,,"Spellman, Rod",KING B27,Full Term Courses,MWR,11:30am - 12:45pm,18,16,0/0,0/0,0,,
201910,Guilford,11772,ENGL 101,002,4,Writing Seminar,,,"Spellman, Rod",DUKE 203,Full Term Courses,TRF,10:00am - 11:15am,19,16,0/0,0/0,0,,
201910,Guilford,10219,ENGL 102,001,4,College Reading and Writing,,,"Scudder, Shana",DUKE 202,Full Term Courses,MWR,8:30am - 9:45am,14,18,0/0,0/0,4,,
201910,Guilford,10217,ENGL 102,002,4,College Reading and Writing,,,"Armstrong, Matthew",KING 203,Full Term Courses,TRF,8:30am - 9:45am,10,18,0/0,0/0,8,,
201910,Guilford,10222,ENGL 102,003,4,College Reading and Writing,,,"Wolf Berkley, Selena",DUKE 103,Full Term Courses,MWR,10:00am - 11:15am,19,18,0/0,0/0,0,,
201910,Guilford,10221,ENGL 102,004,4,College Reading and Writing,,,"Armstrong, Matthew",KING B26,Full Term Courses,TRF,10:00am - 11:15am,16,18,0/0,0/0,2,,
201910,Guilford,10223,ENGL 102,005,4,College Reading and Writing,,,"Beckitt, Alyssa",KING B25,Full Term Courses,MTR,1:00pm - 2:15pm,17,18,0/0,0/0,1,,
201910,Guilford,10218,ENGL 102,006,4,College Reading and Writing,,,"Saulters, Andrew",BAUM 205,Full Term Courses,TRF,11:30am - 12:45pm,16,18,0/0,0/0,2,,
201910,Guilford,10224,ENGL 102,007,4,College Reading and Writing,,,"Smith, Virginia",DANA 217,Full Term Courses,MTR,1:00pm - 2:15pm,17,18,0/0,0/0,1,,
201910,Guilford,10225,ENGL 102,008,4,College Reading and Writing,,,"Luby, Meredith",FRNK 329,Full Term Courses,MWR,11:30am - 12:45pm,18,18,0/0,0/0,0,,
201910,Guilford,10220,ENGL 102,009,4,College Reading and Writing,,,"Saulters, Andrew",FRNK 102,Full Term Courses,TRF,1:00pm - 2:15pm,13,18,0/0,0/0,5,,
201910,Guilford,10226,ENGL 102,010,4,College Reading and Writing,,,"Nearman, Cynthia",DANA 217,Full Term Courses,MTR,2:30pm - 3:45pm,18,18,0/0,0/0,0,,
201910,Guilford,10227,ENGL 102,011,4,College Reading and Writing,,,"Hartnett, Courtney",DUKE 103,Full Term Courses,MTR,4:00pm - 5:15pm,17,18,0/0,0/0,1,,
201910,Guilford,11412,ENGL 102,012,4,College Reading and Writing,,,"Porter, Christopher",KING 203,Full Term Courses,TRF,2:30pm - 3:45pm,8,18,0/0,0/0,10,,
201910,Guilford,11413,ENGL 102,013,4,College Reading and Writing,,,"Cooke, Jason",DUKE 204,Full Term Courses,TR,6:00pm - 8:00pm,12,18,0/0,0/0,6,,
201910,Guilford,10230,ENGL 151,001,4,"HP:Fairies,Rbls,Carbs & Witchs",Enrollment limited to students needing Hist Persp credit. Prerequisite:  ENGL 102.,,"McAlister, Caroline",DUKE 211,Full Term Courses,MWR,8:30am - 9:45am,16,18,0/0,0/0,2,,
201910,Guilford,11504,ENGL 151,002,4,"HP:Fairies,Rbls,Carbs & Witchs",Enrollment limited to students needing Hist Persp credit. Prerequisite:  ENGL 102.,,"McAlister, Caroline",DUKE 204,Full Term Courses,MWR,11:30am - 12:45pm,18,18,0/0,0/0,0,,
201910,Guilford,11505,ENGL 151,003,4,HP:Lit and Hist of Key West,Enrollment limited to students needing Hist Persp credit. Prerequisite:  ENGL 102.,,"Malboeuf, Jennie",DUKE 204,Full Term Courses,MW,6:00pm - 8:00pm,18,18,0/0,0/0,0,,
201910,Guilford,10727,ENGL 151,004,4,HP:Lit and Hist of Key West,Enrollment limited to students needing Hist Persp credit. Prerequisite:  ENGL 102.,,"Malboeuf, Jennie",DUKE 201,Full Term Courses,TR,6:00pm - 8:00pm,9,18,0/0,0/0,9,,
201910,Guilford,11163,ENGL 200,001,4,Intro to Literary Studies,Prerequisites:  ENGL 102 and Historical Perspectives.,,"Hayton, Heather",DUKE 103,Full Term Courses,MW,11:30am - 12:45pm,12,20,0/0,0/0,8,,
201910,Guilford,11088,ENGL 212,001,4,Fiction Workshop,"Prerequisite:  ENGL 102,  Historical Perspectives and ENGL 207 or instructor permission.",,"Luby, Meredith",DUKE 303,Full Term Courses,MR,2:30pm - 3:45pm,16,15,0/0,0/0,0,,
201910,Guilford,11941,ENGL 223,001,4,Shakespeare,,,"Hayton, Heather",DUKE 211,Full Term Courses,MW,10:00am - 11:15am,24,25,0/0,0/0,1,,
201910,Guilford,10584,ENGL 228,001,4,American Nature Writing,Prerequisite:  ENGL 102.,,"Hood, James",DUKE 211,Full Term Courses,TF,10:00am - 11:15am,23,0,0/0,0/0,0,25,
201910,Guilford,11983,ENGL 230,001,4,African American Literature,,,"Fellers, Tracie",KING 203,Full Term Courses,TR,4:00pm - 5:15pm,15,25,0/0,0/0,10,,
201910,Guilford,11803,ENGL 275,001,1,Literary Magazine Practicum,"Prerequisite: English major or minor, or instructor permission.",,"Malboeuf, Jennie",KING 201,Full Term Courses,T,2:30pm - 3:45pm,10,25,0/0,0/0,15,,
201910,Guilford,11418,ENGL 282,001,4,Journalism,Required Guilfordian meeting Monday evenings 1930-2000 Founders East Gallery.,,"Fellers, Tracie",DUKE 213,Full Term Courses,MW,11:30am - 12:45pm,14,18,0/0,0/0,4,,
201910,Guilford,10730,ENGL 285,001,1,Guilfordian Practicum,"Prerequisite:  Instructor permission. Focus on editing, layout, graphic design, video, photography, Web or writing (additional prerequisite for writing: ENGL 282).",,"Fellers, Tracie",FOUN E GALLERY,Full Term Courses,M,5:25pm - 6:30pm,0,10,0/0,0/0,10,,
201910,Guilford,10731,ENGL 285,002,2,Guilfordian Practicum,"Prerequisite:  Instructor permission. Focus on editing, layout, graphic design, video, photography, Web or writing (additional prerequisite for writing: ENGL 282).",,"Fellers, Tracie",FOUN E GALLERY,Full Term Courses,M,5:25pm - 6:30pm,6,12,0/0,0/0,6,,
201910,Guilford,10733,ENGL 285,003,4,Guilfordian Practicum,"Prerequisite:  Instructor permission. Focus on editing, layout, graphic design, video, photography, Web or writing (additional prerequisite for writing: ENGL 282).",,"Fellers, Tracie",FOUN E GALLERY,Full Term Courses,M,5:25pm - 6:30pm,4,12,0/0,0/0,8,,
201910,Guilford,11890,ENGL 350,001,4,Writing and Persuasion,Prerequisites: ENGL 102 and Historical Perspectives.,,"Nearman, Cynthia",DUKE 213,Full Term Courses,TRF,11:30am - 12:45pm,7,18,0/0,0/0,11,,
201910,Guilford,11942,ENGL 350,002,4,Immigrant & Refugee Lit,,,"Abdo, Diya",KING 202,Full Term Courses,TR,1:00pm - 2:15pm,11,20,0/0,0/0,9,,
201910,Guilford,10248,ENGL 400,001,4,Literature & Ethics,"Prerequisites:  ENGL 200 and 20 credits of English major (at least 12 at Guilford, including one 300-level literature) and Historical Perspectives.",,"Hood, James",DUKE 103,Full Term Courses,TR,1:00pm - 2:15pm,10,18,0/0,0/0,8,,
201910,Guilford,11592,ENVS 101,001,4,Intro to Environmental Studies,,,"Tucker, Bronwyn",FRNK 205,Full Term Courses,TR,11:30am - 12:45pm,23,25,0/0,0/0,2,,
201910,Guilford,10561,FREN 101,001,4,Communicating in French I,"No previous experience in French, exam placement or instructor permission.  Corequisite:  Associated lab.",,"Bobroff, Maria",DUKE 303,Full Term Courses,TRF,11:30am - 12:45pm,19,0,0/0,0/0,0,,
201910,Guilford,11151,FREN 101,002,0,Lab,,,"Starmer, Janet",DUKE 309,Full Term Courses,M,11:30am - 12:45pm,10,18,0/0,0/0,8,,
201910,Guilford,11152,FREN 101,003,0,Lab,,,"Starmer, Janet",DUKE 309,Full Term Courses,M,1:00pm - 2:15pm,9,18,0/0,0/0,9,,
201910,Guilford,10171,FREN 102,001,4,Communicating in French II,Prerequisite:  FREN 101 or exam placement or instructor permission.  Corequisite:  Associated lab.,,"Starmer, Janet",DUKE 213,Full Term Courses,TRF,10:00am - 11:15am,14,28,0/0,0/0,14,,
201910,Guilford,11154,FREN 102,002,0,Lab,,,"Starmer, Janet",DUKE 213,Full Term Courses,M,10:00am - 11:15am,6,19,0/0,0/0,13,,
201910,Guilford,11156,FREN 102,003,0,Lab,,,"Starmer, Janet",DUKE 309,Full Term Courses,M,2:30pm - 3:45pm,8,19,0/0,0/0,11,,
201910,Guilford,10172,FREN 220,001,4,Intro Literary/Cultural Analys,Prerequisite:  FREN 201 or exam placement or instructor permission.,,"Starmer, Janet",DUKE 303,Full Term Courses,TRF,8:30am - 9:45am,12,25,0/0,0/0,13,,
201910,Guilford,11902,FREN 385,001,4,Literature and Culture:Genre,,,"Bobroff, Maria",DUKE 303,Full Term Courses,MR,1:00pm - 2:15pm,8,25,0/0,0/0,17,,
201910,Guilford,10563,FREN 400,001,4,Senior Seminar,"Prerequisites:  FREN 220, and a 300-level French course and Historical Perspectives. Enrollment limited to seniors needing capstone.",,"Bobroff, Maria",DUKE 303,Full Term Courses,MR,1:00pm - 2:15pm,1,25,0/0,0/0,24,,
201910,Guilford,12052,FYE 100,001,1,First Year Experience,Reserved for transfer students.,,"Blafer, Mollie   Slade, Amber",KING 202,Full Term Courses,T,10:00am - 11:15am,12,18,,0/1,5,,
201910,Guilford,12053,FYE 100,002,1,First Year Experience,Class will meet first half of semester.,,"Ewing, Shelley   Morris, Janelle",DUKE 305,First Half of Semester Course,TF,11:30am - 12:45pm,8,18,,8/1,10,,
201910,Guilford,12050,FYS 101,001,4,First Year Seminar,Corequisite: 12052 FYE First Year Experience,,"Arena, Curtis",KING 226,Full Term Courses,MR,1:00pm - 2:15pm,11,18,,10/1,7,,
201910,Guilford,12051,FYS 101,002,4,First Year Seminar,Restricted to Transfer Students.,,"Barr, Shannon   Fails, Stephen   Phillips, Chad",BAUM L020,Full Term Courses,T,4:00pm - 5:50pm,10,18,0/0,0/0,8,,
201910,Guilford,10092,GEOL 122,001,4,Historical Geology,Corequisite:  Associated lab.,,"Whisman, Jennifer",FRNK 205,Full Term Courses,TR,6:00pm - 7:15pm,17,24,,4/12,0,,
201910,Guilford,10093,GEOL 122,002,0,Lab,,,"Whisman, Jennifer",FRNK 205,Full Term Courses,TR,7:25pm - 9:00pm,17,24,,4/12,0,,
201910,Guilford,10557,GEOL 312,001,4,Petrology,Corequisite:  Associated lab. Prerequisite: GEOL 311 and CHEM 112 maybe taken concurrently with instructor permission.,,"McCauley, Marlene",FRNK 212,Full Term Courses,TF,11:30am - 12:45pm,8,18,0/0,0/0,10,,
201910,Guilford,10558,GEOL 312,002,0,Lab,,,"McCauley, Marlene",FRNK 212,Full Term Courses,M,2:30pm - 5:20pm,8,18,0/0,0/0,10,,
201910,Guilford,10010,GERM 102,001,4,Communicating in German II,Prerequisite:  GERM 101 or exam placement. Corequisite:  Associated lab.,,"Limburg, David",DUKE 305,Full Term Courses,MWR,11:30am - 12:45pm,13,25,0/0,0/0,12,,
201910,Guilford,11157,GERM 102,002,0,Lab,,,"Starmer, Janet",DUKE 309,Full Term Courses,T,2:30pm - 3:45pm,7,19,0/0,0/0,12,,
201910,Guilford,11240,GERM 102,003,0,Lab,,,"Starmer, Janet",DUKE 309,Full Term Courses,R,4:00pm - 5:15pm,6,19,0/0,0/0,13,,
201910,Guilford,10011,GERM 202,001,4,Intermediate German II,Prerequisite:  GERM 201 or exam placement.,,"Limburg, David",DUKE 201,Full Term Courses,TRF,1:00pm - 2:15pm,12,25,0/0,0/0,13,,
201910,Guilford,10012,GERM 400,001,4,Seminar:Pre-19th Century,Prerequisites:  A Germ 300-level course or instructor permission and Historical Perspectives.,,"Limburg, David",DUKE 201,Full Term Courses,TF,10:00am - 11:15am,12,25,0/0,0/0,13,,
201910,Guilford,11588,GST 102,001,1,Study Abroad Orientation,Class will meet second half of semester.  Required course for all students studying abroad fall 2013.,,"Diaz, Daniel", ,Second Half of Semester Course,TBA,12:00pm - 3:00pm,94,60,0/0,0/0,0,,
201910,Guilford,10254,GST 110,001,2,Quantitative Literacy,,,"Byrd, Mae",KING 222,Full Term Courses,MW,8:30am - 9:45am,15,20,0/0,0/0,5,,
201910,Guilford,10257,GST 110,003,2,Quantitative Literacy,,,"Baum, Herbert",DUKE 211,Full Term Courses,TR,6:00pm - 7:15pm,8,20,0/0,0/0,12,,
201910,Guilford,11147,GST 120,001,1,Learning Strategies,Class will meet first half of semester.,,"Daniel, Melissa   Wolf Berkley, Selena",KING 203,First Half of Semester Course,M,4:00pm - 5:15pm,8,20,0/0,0/0,12,,
201910,Guilford,11693,GST 120,004,1,Learning Strategies,Class will meet second half of semester.,,"Daniel, Melissa",BAUM 203,Second Half of Semester Course,M,2:30pm - 3:45pm,6,20,0/0,0/0,14,,
201910,Guilford,10819,GST 125,001,2,Leadership Seminar I,Class will meet first half of semester.  Enrollment limited to students interested in becoming Res Adv & CHAOS leader/mentors.,,"Johnson, Timothy   Ward, Michelle",FRNK 101,Full Term Courses,T,6:00pm - 7:15pm,24,40,0/0,0/0,16,,
201910,Guilford,12049,GST 125,01,2,Leadership Seminar,,,"Johnson, Timothy", ,Full Term Courses,T,TBA,1,75,0/0,0/0,74,,
201910,Guilford,11943,GST 150,001,0,Senior Seminar,Enrollment limited to Early College Seniors at Guilford.,,"Bobroff, Maria",FRNK 101,Full Term Courses,W,1:00pm - 2:15pm,48,50,0/0,0/0,2,,
201910,Direct Study Abroad,12073,GST 250,001,16,Direct Study Abroad,,,,TBA,Full Term Courses,TBA,,0,25,0/0,0/0,25,,
201910,Guilford,10905,GST 255,001,1,Career and Life Planning,Prerequisite:  Must be a junior or senior.,,"Slade, Amber",KING 123,Full Term Courses,T,11:30am - 12:45pm,15,25,0/0,0/0,10,,
201910,Guilford,12016,HIST 101,001,4,The Medieval Web,,,"Hood, Daniel",BAUM 203,Full Term Courses,TF,11:30am - 12:45pm,23,25,0/0,0/0,2,,
201910,Guilford,10297,HIST 104,001,4,HP:The United States snc 1877,Enrollment limited to students needing Hist Persp credit. Prerequisite:  ENGL 102.,,"Thuesen, Sarah",KING 226,Full Term Courses,MWR,11:30am - 12:45pm,17,18,0/0,0/0,1,,
201910,Guilford,11560,HIST 104,002,4,The United States since 1877,,,"Holland, Johnnie",DUKE 305,Full Term Courses,TR,1:00pm - 2:15pm,25,25,0/0,0/0,0,,
201910,Guilford,12012,HIST 223,001,4,Gender & Power in US History,,,"Thuesen, Sarah",DUKE 303,Full Term Courses,MW,10:00am - 11:15am,22,25,0/0,0/0,3,,
201910,Guilford,10307,HIST 238,001,4,HP:War & Peace:20th C Europe,Enrollment limited to students needing Hist Persp credit.  Prerequisite:  ENGL 102.,,"Slaby, Philip",DUKE 201,Full Term Courses,MTR,11:30am - 12:45pm,8,16,0/0,0/0,8,10,
201910,Guilford,10736,HIST 238,002,4,War & Peace:20th C Europe,,,"Slaby, Philip",DUKE 201,Full Term Courses,MTR,11:30am - 12:45pm,2,6,0/0,0/0,4,10,
201910,Guilford,10309,HIST 242,001,4,Africa since 1800,,,"Israel, Adrienne",DUKE 213,Full Term Courses,W,6:00pm - 8:00pm,21,25,0/0,0/0,4,,
201910,Guilford,11559,HIST 255,001,4,The Second World War,,,"Slaby, Philip",DUKE 213,Full Term Courses,MR,1:00pm - 2:15pm,25,25,0/0,0/0,0,,
201910,Guilford,12013,HIST 264,001,4,HP: Asia Pacif in Modern Times,"Enrollment limited to students needing HIST Persp credit, Prerequisite: ENGL 102",,"Chen, Zhihong",KING 201,Full Term Courses,TRF,11:30am - 12:45pm,16,18,0/0,0/0,2,,
201910,Guilford,11447,HIST 268,001,4,History of Chinese Women,,,"Chen, Zhihong",FRNK 329,Full Term Courses,TR,1:00pm - 2:15pm,18,25,0/0,0/0,7,,
201910,Guilford,11566,HIST 272,001,4,Modern Latin America,,,"Akins, Damon",DUKE 103,Full Term Courses,TR,2:30pm - 3:45pm,17,25,0/0,0/0,8,,
201910,Guilford,11569,HIST 315,001,4,The Civil Rights Movement,,,"Israel, Adrienne",DUKE 103,Full Term Courses,TR,6:00pm - 7:15pm,11,25,0/0,0/0,14,,
201910,Guilford,12014,HIST 384,001,4,China in Revolution,,,"Chen, Zhihong",DUKE 202,Full Term Courses,TR,4:00pm - 5:15pm,12,25,0/0,0/0,13,,
201910,Guilford,12015,HIST 400,001,4,Research Seminar,Enrollment limited to junior and senior History majors. Prerequisite: Historical Perspectives.,,"Akins, Damon",DUKE 202,Full Term Courses,R,7:25pm - 10:10pm,16,20,0/0,0/0,4,,
201910,Guilford,11800,HON 100,001,1,First Year Seminar,Enrollment limited to freshmen in the Honors Program,,"Hayton, Heather",DUKE 213,Full Term Courses,M,2:30pm - 3:45pm,18,20,0/0,0/0,2,,
201910,Guilford,12025,HON 100,002,1,First Year Seminar,Enrollment limited to freshmen in the Honors Program,,"Hayton, Heather",DUKE 213,Full Term Courses,M,6:00pm - 7:15pm,14,20,0/0,0/0,6,,
201910,Direct Study Abroad,12116,HON 100,003,1,First Year Seminar,,,"Hayton, Heather", ,Full Term Courses,TBA,TBA,1,25,0/0,0/0,24,,
201910,Guilford,11801,HON 300,001,1,Junior Year Seminar,Enrollment limited to juniors in the Honors Program,,"Hayton, Heather",DUKE 202,Full Term Courses,W,5:00pm - 6:00pm,28,30,0/0,0/0,2,,
201910,Direct Study Abroad,12093,HON 300,002,1,Junior Year Seminar,,,"Hayton, Heather", ,Full Term Courses,TBA,TBA,4,25,0/0,0/0,21,,
201910,Guilford,12298,HSCI 390,006,2,Physical Therapy,,,"Eilbacher, Craig", ,Full Term Courses,TBA,TBA,1,5,0/0,0/0,4,,
201910,Guilford,10695,HSCI 400,001,1,Health Science Seminar,Enrollment limited to juniors and seniors majoring in Health Science.,,"Glenn, Anne",FRNK 220,Full Term Courses,R,6:00pm - 7:15pm,22,32,0/0,0/0,10,,
201910,Guilford,10703,IDS 402,001,4,Business Ethics,"Enrollment limited to seniors, minimum 88 semester credits earned. Prerequisite:  Historical Perspectives.",,"Kane, Betty",KING 201,Full Term Courses,MW,10:00am - 11:15am,14,18,0/0,0/0,4,,
201910,Guilford,10704,IDS 402,002,4,Business Ethics,"Fast Track I. Hybrid course. Enrollment limited to seniors, minimum 88 semester credits earned. Prerequisite:  Historical Perspectives.",,"Kane, Betty",KING 205,First Half of Semester Course,MW,6:00pm - 8:00pm,17,17,0/0,0/0,0,,
201910,Guilford,11925,IDS 402,003,4,Business Ethics,"Fast Track II. Hybrid Course.Enrollment limited to seniors, minimum 88 semester credits earned. Prerequisite: Historical Perspectives.",,"Kane, Betty",KING 201,Second Half of Semester Course,MW,6:00pm - 8:00pm,10,18,0/0,0/0,8,,
201910,Guilford,11982,IDS 415,001,4,Understanding Eating Disorder,"Enrollment limited to seniors, minimum 88 semester credits earned. Prerequisite: Historical Perspectives.",,"Pennell, Anna",BAUM 202,Full Term Courses,T,7:25pm - 10:10pm,20,18,0/0,0/0,0,,
201910,Guilford,11762,IDS 421,001,4,Border Crossings,"Enrollment limited to seniors, minimum 88 semester credits earned. Prerequisite: Historical Perpsectives.",,"McLeod, Lisa",DUKE 103,Full Term Courses,MW,6:00pm - 7:15pm,22,18,0/0,0/0,0,,
201910,Guilford,11977,IDS 427,001,4,"Murder, Most Foul","Enrollment limited to seniors, minimum 88 semester credits earned. Prerequisite: Historical Perspectives.",,"Brendley, Bryan",FRNK 121,Full Term Courses,T,7:25pm - 10:10pm,26,18,0/0,0/0,0,,
201910,Guilford,12062,IDS 427,002,4,"Murder, Most Foul","Enrollment limited to seniors, minimum 88 semester credits earned. Prerequisite: Historical Perspectives.",,"Brendley, Bryan",FRNK 121,Full Term Courses,T,7:25pm - 10:10pm,1,1,0/0,0/0,0,,
201910,Guilford,11851,IDS 428,001,4,Agricultural Revolutions,"Enrollment limited to seniors, minimum 88 semster credits earned. Prererquisite: Historical Perspectives.",,"Guthrie, Thomas",KING 205,Full Term Courses,TF,10:00am - 11:15am,20,18,0/0,0/0,0,,
201910,Guilford,12009,IDS 430,001,4,AfAMS: Back to Future?,"Enrollment limited to seniors, minimum 88 semester credits earned. Prerequisite: Historical Perspectives.",,"Israel, Adrienne",KING B27,Full Term Courses,MW,10:00am - 11:15am,5,18,0/0,0/0,13,,
201910,Guilford,10348,JAPN 102,001,4,Communicating in Japanese II,Prerequisite:  JAPN 101 or instructor permission. Corequisite:  Associated lab.,,"Hirakawa, Hiroko",DUKE 202,Full Term Courses,MTR,1:00pm - 2:15pm,11,24,0/0,0/0,13,,
201910,Guilford,11279,JAPN 102,002,0,Lab,,,"Hirakawa, Hiroko",DUKE 211,Full Term Courses,F,1:00pm - 2:15pm,11,24,0/0,0/0,13,,
201910,Guilford,10565,JAPN 202,001,4,Intermediate Japanese II,Prerequisite:  JAPN201 or instructor permission.,,"Hirakawa, Hiroko",DUKE 203,Full Term Courses,MWR,11:30am - 12:45pm,11,25,0/0,0/0,14,,
201910,Guilford,10566,JAPN 220,001,4,Women in Modern Japan,,,"Hirakawa, Hiroko",DUKE 211,Full Term Courses,TF,2:30pm - 3:45pm,28,25,0/0,0/0,0,,
201910,Guilford,11706,JPS 100,001,4,Inquiry into Criminal Justice,,,"Costolo, Michael",KING 222,Full Term Courses,TR,11:30am - 12:45pm,25,25,0/0,0/0,0,,
201910,Guilford,11708,JPS 100,003,4,Inquiry into Criminal Justice,,,"Costolo, Michael",KING 201,Full Term Courses,R,7:25pm - 10:10pm,18,25,0/0,0/0,7,,
201910,Guilford,11190,JPS 103,001,4,Community Problem Solving,,,"Matheis, Christian",FRNK 220,Full Term Courses,TR,1:00pm - 2:15pm,20,25,0/0,0/0,5,,
201910,Guilford,10526,JPS 103,002,4,Community Problem Solving,,,"Giles, Hollyce",KING B24,Full Term Courses,TR,6:00pm - 7:15pm,9,25,0/0,0/0,16,,
201910,Guilford,10528,JPS 200,001,4,Criminal Procedure,,,"Parrish, Christopher",KING B26,Full Term Courses,T,7:25pm - 10:10pm,18,30,0/0,0/0,12,,
201910,Guilford,11873,JPS 202,001,4,Law Enforcement & Police Roles,,,"Pizio, William",KING 205,Full Term Courses,MW,11:30am - 12:45pm,24,25,0/0,0/0,1,,
201910,Guilford,11929,JPS 221,001,4,Fundamentals of Cyber Security,Online course.,,"Burnett, Brian", ,Full Term Courses,M,8:10pm - 10:10pm,3,20,0/0,0/0,17,17,
201910,Guilford,11748,JPS 233,001,4,Deviance and Society,,,"Bonventre, Catherine",KING 205,Full Term Courses,T,2:30pm - 5:20pm,16,25,0/0,0/0,9,,
201910,Guilford,11970,JPS 236,001,4,Cnflct Trnsfrmtn Peacebldg/Jus,JPS 236 is cross-listed with PECS 236.,,"Davis, Vernie",KING B26,Full Term Courses,T,2:30pm - 5:20pm,5,6,0/0,0/0,1,13,
201910,Guilford,11868,JPS 240,001,4,Group Dynamics and Leadership,,,"Moore, Isabell",KING B25,Full Term Courses,T,7:25pm - 10:10pm,15,25,0/0,0/0,10,,
201910,Guilford,12065,JPS 250,001,1,Women & Economic Development,,,"Craven, Krista   Daukas, Nancy   Sapra, Sonalini",KING 126,Full Term Courses,R,4:00pm - 5:15pm,3,25,0/0,0/0,22,7,
201910,Guilford,11193,JPS 262,001,4,Restorative Justice,,,"Giles, Hollyce",KING 202,Full Term Courses,TR,2:30pm - 3:45pm,14,25,0/0,0/0,11,,
201910,Guilford,11869,JPS 310,001,4,Public Managemt/Organiz Theory,Prerequisite: At least 12 credits at Guilford and at least one lower level JPS course.,,"Matheis, Christian",KING B25,Full Term Courses,TR,6:00pm - 7:15pm,3,25,0/0,0/0,22,,
201910,Guilford,10541,JPS 323,001,4,Diversity at Work,,,"Davis, Nathaniel",KING 203,Full Term Courses,R,7:25pm - 10:10pm,7,30,0/0,0/0,23,,
201910,Guilford,11993,JPS 330,001,4,Criminal Investigation,,,"Pizio, William",KING 202,Full Term Courses,M,2:30pm - 5:20pm,15,25,0/0,0/0,10,,
201910,Guilford,11710,JPS 336,001,4,Understanding Oppressive Sys,,,"Craven, Krista", ,Full Term Courses,T,7:25pm - 10:10pm,16,25,0/0,0/0,9,,
201910,Guilford,11999,JPS 338,001,4,Research Methods-CMJS,,,"Craven, Krista", ,Full Term Courses,TR,6:00pm - 7:15pm,14,20,0/0,0/0,6,,
201910,Guilford,11517,JPS 400,001,4,Trial Advocacy,,,"Parrish, Christopher",KING B25,Full Term Courses,R,7:25pm - 10:10pm,9,25,0/0,0/0,16,,
201910,Guilford,11709,JPS 405,001,4,Juvenile Justice & Delinquency,,,"Mayes, James",KING B26,Full Term Courses,TR,6:00pm - 7:15pm,11,25,0/0,0/0,14,,
201910,Guilford,12000,JPS 424,001,4,Trust and Violence,,,"Matheis, Christian",KING 226,Full Term Courses,W,6:00pm - 9:00pm,5,20,0/0,0/0,15,,
201910,Guilford,10552,JPS 437,001,4,Multicultural Communication,Fast Track II.,,"Davis, Nathaniel",KING 203,Second Half of Semester Course,MW,8:10pm - 10:10pm,9,30,0/0,0/0,21,,
201910,Guilford,11871,JPS 449,001,4,CMJS Capstone Seminar II,Prerequisite: JPS 448.,,"Craven, Krista", ,Full Term Courses,R,7:25pm - 10:10pm,11,25,0/0,0/0,14,,
201910,Guilford,11761,JPS 480,001,4,CJ Capstone:Miscrgs of Justice,Prerequisite: JPS 337 (formerly JPS 339).,,"Bonventre, Catherine",KING 202,Full Term Courses,R,7:25pm - 10:10pm,18,25,0/0,0/0,7,,
201910,Guilford,12038,JPS 533,001,4,Current Issues in Courts,,,"Costolo, Michael",KING B26,Full Term Courses,W,6:00pm - 9:00pm,9,15,0/0,0/0,6,,
201910,Guilford,12001,JPS 600,001,4,Foundations of Crim. Justice,,,"Hancock, Marlana",KING 226,Full Term Courses,M,6:00pm - 9:00pm,9,20,0/0,0/0,11,,
201910,Guilford,11960,JPS 603,001,4,"Crime, Justice and Community",,,"Bonventre, Catherine",KING 205,Full Term Courses,T,6:00pm - 9:00pm,6,15,0/0,0/0,9,,
201910,Guilford,12074,JPS 651,001,4,Thesis,,,"Pizio, William", ,Full Term Courses,TBA,TBA,1,0,0/0,0/0,0,,
201910,Guilford,12075,JPS 653,001,4,Problem-Solving Practicum,,,"Pizio, William", ,Full Term Courses,TBA,TBA,0,0,0/0,0/0,0,,
201910,Guilford,12076,JPS 653,002,4,Problem-Solving Practicum,,,"Bonventre, Catherine", ,Full Term Courses,TBA,TBA,1,0,0/0,0/0,0,,
